chr3R:3498673-3501184	+	dme_circ_0002431	2511	300	wt29_rr_rep2, wt18_rr_rep2, slow29_rr_rep2, wt29rr, wt18rr	1, 3, 1, 3, 4	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0081541	Nlg1	Ashwal2014
chr3RHet:2448729-2454086	+	dme_circ_0003010	5357	5357	wt29_rr_rep2, wt18m, slow29_rr_rep2, slow18_rr_rep2, wt18rr, wt18_rr_rep2, wt29rr, slow29rr	3, 1, 3, 3, 8, 4, 3, 3	NA	INTERGENIC	None	None	Ashwal2014
chr3L:17709066-17714988	+	dme_circ_0000036	5922	198	wt18rr, slow18_rr_rep2, slow29rr, slow18rr, wt29rr, wt29_rr_rep2, wt18_rr_rep2	2, 1, 1, 1, 7, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVERLAPTX, OVEXON, UTR5	FBtr0075186	Ccn	Ashwal2014
chr3L:20928512-20937068	-	dme_circ_0005177	8556	557	wt29rr, slow18rr, wt29_rr_rep2, slow29_rr_rep2	1, 1, 1, 4	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0078267	fng	Ashwal2014
chr4:1209856-1210021	+	dme_circ_0002526	165	165	slow18m, wt29rr	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0091473	CG33521	Ashwal2014
chr2L:13933241-13933403	-	dme_circ_0005181	162	162	slow18m, wt29m	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVERLAPTX, OVEXON	FBtr0080558	CG16885	Ashwal2014
chr2R:13593858-13595550	-	dme_circ_0000555	1692	1692	slow29_rr_rep2, wt18_rr_rep2, wt29_rr_rep2, wt29rr, slow29m	2, 2, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0086886	CG6424	Ashwal2014
chrX:18269875-18270427	+	dme_circ_0004605	552	552	wt29rr, slow29rr, wt18m	2, 1, 1	NA	ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0112878	CrebB-17A	Ashwal2014
chr3L:18984336-18984640	+	dme_circ_0002030	304	304	wt29_rr_rep2, slow29_rr_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0075045	CG18135	Ashwal2014
chr2R:20310706-20313524	-	dme_circ_0001220	2818	794	wt29_rr_rep2, wt18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0299700	prom	Ashwal2014
chr2L:16527389-16528439	-	dme_circ_0001765	1050	1050	wt18_rr_rep2, slow29rr, wt29rr, slow18_m_rep2, wt18_m_rep2, wt18rr, slow18_rr_rep2, slow29_rr_rep2, wt18m, wt29_rr_rep2, slow18rr, wt29m	12, 4, 10, 1, 1, 3, 6, 2, 2, 5, 4, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0080874	CG5953	Ashwal2014
chr2R:13726546-13727294	+	dme_circ_0002238	748	594	wt18_rr_rep2, slow18rr, slow18_rr_rep2, wt18rr	2, 1, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0299706	grh	Ashwal2014
chr3LHet:211628-224332	+	dme_circ_0002704	12704	460	wt29_rr_rep2, slow29_rr_rep2, wt29m, wt18_rr_rep2, wt29rr, slow29rr, wt29_m_rep2, wt18rr	2, 1, 1, 2, 5, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0113751	scro	Ashwal2014
chr2R:18515304-18516062	+	dme_circ_0004594	758	508	wt29m, wt18rr, wt29_rr_rep2, slow29_rr_rep2, wt29rr	1, 1, 1, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0071858	CG33143	Ashwal2014
chr2L:7648746-7651743	-	dme_circ_0003001	2997	1119	wt29_m_rep2, wt29rr, slow29_rr_rep2, wt29_rr_rep2, wt18rr, slow18m	1, 4, 3, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0330705	Slob	Ashwal2014
chr3R:3428825-3431190	-	dme_circ_0000335	2365	1240	wt18_rr_rep2, wt29rr, slow29rr, slow29_m_rep2	2, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0333927	CG34127	Ashwal2014
chr4:1147434-1148041	+	dme_circ_0004510	607	547	wt29rr, slow18rr, wt18rr	1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333701	CG11155	Ashwal2014
chrX:11237664-11237863	-	dme_circ_0001468	199	199	S2_rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0112557	CG34348	Ashwal2014
chr2R:607274-607715	-	dme_circ_0001645	441	441	wt29_rr_rep2, wt18_rr_rep2, slow29_rr_rep2, slow18_rr_rep2	1, 2, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0111119	Nipped-B	Ashwal2014
chr2L:21716324-21725445	+	dme_circ_0004251	9121	1912	slow29rr, wt29rr	1, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307497	CG31619	Ashwal2014
chr2L:21679773-21680003	+	dme_circ_0000070	230	230	S2_rr	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332966	Ef2b	Ashwal2014
chr2R:9979497-10012710	-	dme_circ_0000954	33213	11499	wt18m, wt29_rr_rep2, wt18_rr_rep2, wt29rr, slow18rr, slow18_rr_rep2, wt18rr	1, 1, 1, 1, 1, 1, 2	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0304956	Prosap	Ashwal2014
chr2R:5808023-5809508	-	dme_circ_0001100	1485	598	slow18_rr_rep2, wt18_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0088447	Mef2	Ashwal2014
chr2L:8248909-8249107	-	dme_circ_0004698	198	198	wt18_rr_rep2, slow29_rr_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332360	CG8086	Ashwal2014
chr2L:9903605-9903737	+	dme_circ_0002740	132	132	wt29rr, slow29rr	2, 2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0300868	CG13124	Ashwal2014
chr2R:9696779-9703153	+	dme_circ_0001414	6374	1957	wt18_rr_rep2, slow29_rr_rep2	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0304694	stj	Ashwal2014
chr3R:10029972-10030534	-	dme_circ_0001869	562	286	wt18rr, slow18_rr_rep2, slow29_rr_rep2, wt29_rr_rep2, wt18_rr_rep2, wt29_m_rep2, wt29rr	1, 1, 1, 3, 4, 1, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308191	DopR	Ashwal2014
chr2R:1575180-1575543	-	dme_circ_0000308	363	363	wt18_rr_rep2, wt29_rr_rep2	2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0086061	scaf	Ashwal2014
chr3R:5257753-5258561	+	dme_circ_0002390	808	808	slow18_rr_rep2, wt18rr, S2_m, wt29rr, wt18_rr_rep2, slow18rr, wt29_rr_rep2, wt18_m_rep2, slow18_m_rep2, slow29rr, wt29_m_rep2, wt29m, slow29_m_rep2, S2_rr, slow18m, wt18m, slow29_rr_rep2	3, 6, 6, 4, 9, 4, 6, 1, 4, 15, 1, 1, 3, 10, 1, 1, 18	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0111029	ps	Ashwal2014
chr3L:9594102-9594389	-	dme_circ_0001001	287	287	slow29_rr_rep2, wt18_rr_rep2, wt29_rr_rep2	3, 1, 2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0076421	CG3088	Ashwal2014
chr3R:1676612-1677593	-	dme_circ_0001777	981	981	slow18m, wt18rr	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0078665	disp	Ashwal2014
chrX:8085844-8104713	+	dme_circ_0000716	18869	1892	slow29_rr_rep2, wt29_rr_rep2	1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333720	sdt	Ashwal2014
chr2L:21253554-21256046	+	dme_circ_0000456	2492	2200	wt29rr, slow29rr	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0081479	Hr39	Ashwal2014
chrX:12626384-12635674	-	dme_circ_0002093	9290	242	slow18rr, wt29rr	1, 2	NA	ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	FBtr0333768	Smr	Ashwal2014
chr4:1091167-1091383	-	dme_circ_0003243	216	216	wt18m, slow29m	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0089188	Rfabg	Ashwal2014
chr2L:10693147-10693633	-	dme_circ_0004751	486	486	slow29_m_rep2, wt18_m_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0080127	CG17108	Ashwal2014
chr3L:16889903-16890728	+	dme_circ_0002979	825	622	wt18_rr_rep2, wt29rr, slow29rr, slow18_rr_rep2, wt18rr, wt29_rr_rep2, slow29_rr_rep2, slow18rr, wt29m	6, 11, 5, 4, 4, 8, 10, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0302779	Lmpt	Ashwal2014
chr3L:15549974-15550099	+	dme_circ_0003990	125	125	wt29_rr_rep2, wt29_m_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0075560	AGO2	Ashwal2014
chr3R:3845362-3845479	+	dme_circ_0001699	117	117	wt18_rr_rep2	2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0081817	CG2747	Ashwal2014
chr2R:1129400-1133642	-	dme_circ_0000805	4242	551	wt18_m_rep2, slow18_rr_rep2, wt18rr, S2_m, wt18_rr_rep2, wt29rr, slow29rr, S2_rr, slow18m, wt29m, wt18m, wt29_rr_rep2, slow29_rr_rep2, slow18rr	2, 10, 15, 2, 19, 26, 12, 4, 2, 3, 5, 15, 9, 11	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0303293	Nipped-A	Ashwal2014
chr2RHet:2819397-2819665	-	dme_circ_0001872	268	268	S2_rr, S2_m	2, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0113748	CG17514	Ashwal2014
chr3L:6012169-6012957	+	dme_circ_0000167	788	788	slow18_rr_rep2, wt29rr, slow29_rr_rep2, wt18_rr_rep2	3, 2, 3, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0077037	CG32406	Ashwal2014
chr3R:22404442-22405003	+	dme_circ_0001031	561	291	wt18rr, S2_rr	2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308630	scrib	Ashwal2014
chr2R:18799133-18799241	-	dme_circ_0000835	108	108	slow18m, slow18rr	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0304795	nahoda	Ashwal2014
chr2L:14911970-14914449	-	dme_circ_0003357	2479	721	slow29rr	3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0299711	CG42313	Ashwal2014
chr3L:7172822-7177055	-	dme_circ_0003999	4233	1354	wt29_rr_rep2, wt18_rr_rep2, slow29_rr_rep2, wt29rr, slow29rr, wt29m, wt18rr	2, 1, 1, 4, 2, 2, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0299551	Dscam2	Ashwal2014
chr3R:20523919-20529029	+	dme_circ_0001162	5110	370	wt29rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0330286	slo	Ashwal2014
chr2R:8373172-8373543	+	dme_circ_0001434	371	311	slow29_rr_rep2, wt29_rr_rep2	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0113075	Dh44-R2	Ashwal2014
chrX:15483657-15484986	-	dme_circ_0001844	1329	1202	wt29_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, wt18rr, slow18_rr_rep2, slow18rr, slow29_rr_rep2, wt29_rr_rep2	1, 2, 4, 2, 5, 3, 1, 5, 1	NA	ALT_ACCEPTOR, CDS, coding, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, upstream_start, UTR5	FBtr0074064	CG9220	Ashwal2014
chr4:1216053-1217103	-	dme_circ_0000208	1050	806	wt18_rr_rep2, wt29_rr_rep2, slow29rr, wt29rr, S2_rr, wt18rr	1, 1, 2, 1, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0100543	CG17471	Ashwal2014
chr3L:5740967-5741123	-	dme_circ_0002313	156	156	wt29_m_rep2	2	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0112709	sif	Ashwal2014
chr2RHet:3018298-3018734	+	dme_circ_0003838	436	436	wt29m, wt18rr, wt29rr	2, 2, 10	NA	INTERGENIC	None	None	Ashwal2014
chr2R:2505115-2505677	+	dme_circ_0004433	562	562	wt29rr, wt18rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332950	jing	Ashwal2014
chrX:14991488-14995205	+	dme_circ_0000870	3717	2727	wt18_rr_rep2, wt29_m_rep2, slow29rr, wt29rr, wt18rr, slow18_rr_rep2, slow29_rr_rep2, wt29_rr_rep2, slow18rr, slow29_m_rep2	3, 2, 7, 9, 1, 3, 8, 1, 3, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0307208	rab3-GEF	Ashwal2014
chr2L:1386847-1387526	-	dme_circ_0000884	679	507	slow29rr, wt18rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0329985	lea	Ashwal2014
chrX:10028004-10028576	+	dme_circ_0002728	572	283	slow18rr, slow29_rr_rep2, wt18m, wt29_rr_rep2, wt29m, slow29rr, wt29rr, wt18_rr_rep2, wt18rr, slow18_rr_rep2	4, 2, 2, 6, 1, 4, 4, 6, 6, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0110783	CG34104	Ashwal2014
chr3L:23255807-23271562	+	dme_circ_0002769	15755	933	wt18_m_rep2, wt18rr, wt18_rr_rep2, wt29_rr_rep2, slow29_rr_rep2, wt29rr, slow18rr	1, 1, 1, 1, 2, 6, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0300118	nAcRalpha-80B	Ashwal2014
chr3R:3689978-3691483	-	dme_circ_0003610	1505	817	wt29_m_rep2, slow29rr, wt29rr, wt18_rr_rep2, wt18rr, slow18_rr_rep2, slow18rr, slow29_rr_rep2, wt18m, wt29_rr_rep2, slow29_m_rep2, wt29m, slow18m	6, 16, 24, 12, 9, 4, 6, 29, 1, 9, 8, 3, 2	NA	ALT_DONOR, CDS, coding, INTERNAL, intronic, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0113202	CG17816	Ashwal2014
chr4:188095-188330	-	dme_circ_0000147	235	235	wt29rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0308251	CG33978	Ashwal2014
chr2L:19644267-19644635	+	dme_circ_0002356	368	294	slow18_rr_rep2, wt18_rr_rep2, wt29_rr_rep2	1, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0331240	Lar	Ashwal2014
chr3R:18424940-18427388	+	dme_circ_0004223	2448	2046	S2_rr, S2_m, slow18rr, wt29rr	1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0302187	Efa6	Ashwal2014
chrX:5535925-5537482	-	dme_circ_0002285	1557	366	wt29rr, wt18rr	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0310286	CG42492	Ashwal2014
chr2R:8501470-8501586	+	dme_circ_0002815	116	116	slow29_m_rep2, wt29_m_rep2	1, 1	NA	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	FBtr0087829	Galpha49B	Ashwal2014
chrX:12478881-12479040	+	dme_circ_0003709	159	159	wt29rr, wt18rr	1, 1	NA	ANTISENSE, coding, INTERNAL, OVEXON, UTR3	FBtr0073660	LIMK1	Ashwal2014
chr2R:1587064-1587184	+	dme_circ_0004030	120	120	S2_rr	3	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0086038	CG17337	Ashwal2014
chr2L:20690142-20690456	-	dme_circ_0004662	314	314	wt18_rr_rep2, wt18rr	2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0081397	Hr38	Ashwal2014
chr2RHet:2819290-2819391	-	dme_circ_0002676	101	101	wt18_m_rep2, wt29_rr_rep2	1, 1	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0113748	CG17514	Ashwal2014
chr3R:10484770-10484916	+	dme_circ_0002399	146	146	slow29_rr_rep2	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_UPSTREAM, OVCODE, OVEXON, UTR3	FBtr0082966	CG3505	Ashwal2014
chr3L:19003694-19004158	-	dme_circ_0003037	464	464	wt18rr, slow18_rr_rep2, wt18_rr_rep2, slow29rr, wt29rr, slow18m, wt29m, slow29_rr_rep2, wt29_rr_rep2, wt18m, slow18rr	5, 2, 10, 1, 3, 1, 1, 1, 1, 2, 3	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0075039	nkd	Ashwal2014
chrX:10413380-10413810	-	dme_circ_0001182	430	430	S2_rr, slow29_m_rep2, slow29_rr_rep2, wt29_rr_rep2, slow18rr, S2_m, slow29m, wt18rr, slow18_rr_rep2, wt18_rr_rep2, slow29rr, wt29_m_rep2, wt29rr	1, 1, 7, 3, 1, 1, 1, 3, 1, 5, 5, 1, 12	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0310439	spri	Ashwal2014
chr3L:17533790-17534503	+	dme_circ_0000877	713	376	wt18_rr_rep2, slow29rr, wt29rr, wt18rr, slow18_rr_rep2, slow29_rr_rep2, wt29_rr_rep2, slow18rr	1, 3, 1, 2, 1, 2, 1, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0300519	Nedd4	Ashwal2014
chr3R:6197870-6198927	-	dme_circ_0002592	1057	850	slow29_m_rep2, slow29_rr_rep2, wt29_rr_rep2, wt18rr, wt29_m_rep2, slow29rr, wt29rr, wt18_rr_rep2	2, 7, 5, 6, 2, 3, 7, 5	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0305997	Rfx	Ashwal2014
chr2L:5211639-5211774	-	dme_circ_0004067	135	135	slow29_m_rep2, wt18m, slow29_rr_rep2, slow18rr, wt18_m_rep2, slow18_m_rep2, slow18_rr_rep2, wt29_m_rep2	2, 1, 2, 1, 1, 1, 1, 2	NA	ANTISENSE, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0079062	Cyp28d1	Ashwal2014
chr3L:17067292-17067488	-	dme_circ_0001781	196	120	wt18m, slow18rr	1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0333861	Rbp6	Ashwal2014
chr4:895828-924097	-	dme_circ_0003263	28269	7164	S2_rr	2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0089246	unc-13	Ashwal2014
chr3L:7925137-7926334	-	dme_circ_0004350	1197	904	wt18_rr_rep2, slow29_rr_rep2, slow29rr, slow18_m_rep2, slow18_rr_rep2, wt18rr, slow29_m_rep2	3, 1, 2, 1, 1, 1, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0332792	syd	Ashwal2014
chr3R:20512908-20518038	+	dme_circ_0001347	5130	639	wt29m, slow18rr, wt29_rr_rep2, wt18m, slow29_rr_rep2, wt18rr, wt29rr, slow29rr, wt18_rr_rep2	1, 3, 7, 2, 4, 1, 10, 5, 2	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0301582	slo	Ashwal2014
chrX:12975545-12977131	-	dme_circ_0004869	1586	1454	wt18_rr_rep2, wt29rr, wt29_m_rep2, slow29rr, slow18_m_rep2, slow18_rr_rep2, wt18rr, wt18m, wt29_rr_rep2, slow29_rr_rep2, slow18rr, wt29m, slow29_m_rep2	1, 3, 1, 2, 1, 1, 1, 1, 4, 9, 3, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0330396	hep	Ashwal2014
chr2R:9861171-9861787	-	dme_circ_0004523	616	616	S2_rr	2	NA	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0303990	CG6701	Ashwal2014
chr2L:7536274-7568978	-	dme_circ_0003063	32704	604	wt29rr, slow29rr	2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, OVCODE, OVEXON, UTR5	FBtr0112603	Rapgap1	Ashwal2014
chrX:17447105-17448116	-	dme_circ_0004674	1011	1011	slow29rr, wt29rr, wt18rr, slow18_m_rep2, slow18rr, slow29_rr_rep2, wt18m, wt29m	1, 1, 1, 3, 1, 3, 1, 1	NA	ANNOTATED, coding, INTERNAL, OVEXON, UTR5	FBtr0310335	CG43658	Ashwal2014
chr2L:14916099-14917484	-	dme_circ_0001463	1385	336	wt29rr, slow29_rr_rep2, wt29_rr_rep2, wt18_rr_rep2, wt18rr, slow18_rr_rep2, wt29m	5, 2, 3, 9, 3, 2, 1	NA	ANNOTATED, CDS, coding, INTERNAL, MORE_CDS_DOWNSTREAM, MORE_CDS_UPSTREAM, OVCODE, OVEXON	FBtr0299711	CG42313	Ashwal2014
chr3R:17142065-17142305	-	dme_circ_0002882	240	240	wt29rr, slow18rr, wt29m	2, 1, 1	NA	ANTISENSE, INTERNAL, ncRNA, OVEXON	FBtr0332373	Hsromega	Ashwal2014
chrX:6978631-6986203	-	dme_circ_0004951	7572	1580	wt18rr, wt29m	1, 1	NA	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR3, UTR5	FBtr0331256	Sxl	Ashwal2014
